timestamp_ms,execution_count,partConveyorForward,partConveyorBackward,boxConveyorForward,boxConveyorBackward,exitConveyor,grab,c,spX,spY,spZ,partAtPlace,boxAtPlace,detected,posX,posY,posZ,counter
0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
149,10,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
306,20,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
463,30,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
618,40,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
774,50,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
933,60,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1091,70,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1250,80,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1405,90,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1563,100,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1722,110,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1880,120,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2038,130,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2197,140,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2355,150,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2513,160,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2672,170,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2828,180,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2986,190,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
3144,200,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
3300,210,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
3457,220,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
3613,230,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
3770,240,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
3929,250,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
4087,260,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
4245,270,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
4405,280,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
4563,290,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
4721,300,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
4878,310,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
5036,320,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
