timestamp_ms,execution_count,partConveyorForward,partConveyorBackward,boxConveyorForward,boxConveyorBackward,exitConveyor,grab,c,spX,spY,spZ,partAtPlace,boxAtPlace,detected,posX,posY,posZ,counter,box0_x,box0_y,box0_z,box1_x,box1_y,box1_z,box2_x,box2_y,box2_z
0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,
153,10,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,
311,20,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,
469,30,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,
626,40,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,
783,50,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,
939,60,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,
1097,70,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,
1255,80,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,
1410,90,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,
1569,100,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,
1727,110,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,
1898,120,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,
2054,130,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,
2210,140,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,
2365,150,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,
2523,160,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,
2683,170,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,
2839,180,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,
2996,190,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,
3155,200,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,
3311,210,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,
3468,220,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,
3625,230,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,
3784,240,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,
3942,250,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,
4099,260,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,
4254,270,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,
4412,280,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,
4571,290,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,
4727,300,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,
4883,310,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,
5042,320,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,
5198,330,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,
5357,340,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,
5515,350,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,
5675,360,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,
5835,370,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,
5993,380,0,0,0,0,0,0,0,9.7,5.5,0,0,0,0,0,0,0,0,,,,,,,,,
6149,390,0,0,0,0,0,0,0,9.7,5.5,0,0,0,0,0.46639836,0.7935028,0,0,,,,,,,,,
6302,400,0,0,0,0,0,0,0,9.7,5.5,0,0,0,0,1.2718649,2.1627502,0,0,,,,,,,,,
6459,410,0,0,0,0,0,0,0,9.7,5.5,0,0,0,0,2.5217571,4.2875824,0,0,,,,,,,,,
6617,420,0,0,0,0,0,0,0,9.7,5.5,0,0,0,0,3.573411,5.206253,0,0,,,,,,,,,
6773,430,0,0,0,0,0,0,0,9.7,5.5,0,0,0,0,4.630504,5.4288177,0,0,,,,,,,,,
6928,440,0,0,0,0,0,0,0,9.7,5.5,0,0,0,0,5.8065257,5.4852753,0,0,,,,,,,,,
7083,450,0,0,0,0,0,0,0,9.7,5.5,0,0,0,0,6.865324,5.496414,0,0,,,,,,,,,
7240,460,0,0,0,0,0,0,0,9.7,5.5,0,0,0,0,7.8653135,5.499054,0,0,,,,,,,,,
7398,470,0,0,0,0,0,0,0,9.7,5.5,0,0,0,0,9.133588,5.499832,0,0,,,,,,,,,
7552,480,0,0,0,0,0,0,0,9.7,5.5,0,0,0,0,9.5394535,5.4999084,0,0,,,,,,,,,
7706,490,0,0,0,0,0,0,0,9.7,5.5,0,0,0,0,9.666801,5.4999084,0,0,,,,,,,,,
7863,500,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.690588,5.4999084,0,0,,,,,,,,,
8019,510,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.698342,5.4999084,0.80539703,0,,,,,,,,,
8176,520,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699528,5.4999084,2.8483534,0,,,,,,,,,
8333,530,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699904,5.4999084,4.3002653,0,,,,,,,,,
8490,540,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699904,5.4999084,4.837346,0,,,,,,,,,
8647,550,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699904,5.4999084,5.104246,0,,,,,,,,,
8803,560,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699904,5.4999084,5.2104807,0,,,,,,,,,
8958,570,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699904,5.4999084,5.263281,0,,,,,,,,,
9114,580,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699779,5.4999084,5.280385,0,,,,,,,,,
9269,590,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.69951,5.4999084,5.2893543,0,,,,,,,,,
9427,600,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699402,5.4999084,5.292716,0,,,,,,,,,
9583,610,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699384,5.4999084,5.293679,0,,,,,,,,,
9738,620,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699402,5.4999084,5.294099,0,,,,,,,,,
9893,630,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699384,5.4999084,5.294318,0,,,,,,,,,
10049,640,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699402,5.4999084,5.2943945,0,,,,,,,,,
10207,650,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699348,5.4999084,5.2943373,0,,,,,,,,,
10363,660,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699348,5.4999084,5.2942657,0,,,,,,,,,
10520,670,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699348,5.4999084,5.2942038,0,,,,,,,,,
10673,680,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699348,5.4999084,5.2942514,0,,,,,,,,,
10832,690,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699348,5.4999084,5.2942944,0,,,,,,,,,
10988,700,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699312,5.4999084,5.294304,0,,,,,,,,,
11143,710,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699348,5.4999084,5.294366,0,,,,,,,,,
11300,720,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699348,5.4999084,5.294347,0,,,,,,,,,
11456,730,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699384,5.4999084,5.2944326,0,,,,,,,,,
11612,740,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699348,5.4999084,5.2945185,0,,,,,,,,,
11771,750,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699366,5.4999084,5.294571,0,,,,,,,,,
11929,760,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699366,5.4999084,5.2944756,0,,,,,,,,,
12085,770,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699312,5.4999084,5.2943945,0,,,,,,,,,
12241,780,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699348,5.4999084,5.294428,0,,,,,,,,,
12398,790,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699384,5.4999084,5.294533,0,,,,,,,,,
12555,800,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699366,5.4999084,5.2945805,0,,,,,,,,,
12712,810,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699348,5.4999084,5.2945375,0,,,,,,,,,
12870,820,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699348,5.4999084,5.294404,0,,,,,,,,,
13027,830,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699384,5.4999084,5.2945566,0,,,,,,,,,
13183,840,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699348,5.4999084,5.294614,0,,,,,,,,,
13341,850,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.69933,5.4999084,5.294547,0,,,,,,,,,
13496,860,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699348,5.4999084,5.2945375,0,,,,,,,,,
13652,870,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699276,5.4999084,5.2943897,0,,,,,,,,,
13807,880,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699348,5.4999084,5.2944994,0,,,,,,,,,
13965,890,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699366,5.4999084,5.294509,0,,,,,,,,,
14120,900,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699366,5.4999084,5.294547,0,,,,,,,,,
14276,910,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699366,5.4999084,5.2945757,0,,,,,,,,,
14433,920,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699402,5.4999084,5.29459,0,,,,,,,,,
14586,930,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699312,5.4999084,5.2945185,0,,,,,,,,,
14744,940,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699366,5.4999084,5.2945614,0,,,,,,,,,
14900,950,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699402,5.4999084,5.294614,0,,,,,,,,,
15055,960,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699402,5.4999084,5.294585,0,,,,,,,,,
15210,970,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699348,5.4999084,5.2946424,0,,,,,,,,,
15367,980,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699348,5.4999084,5.2946997,0,,,,,,,,,
15524,990,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.69942,5.4999084,5.294695,0,,,,,,,,,
15683,1000,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699366,5.4999084,5.2946997,0,,,,,,,,,
15840,1010,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699348,5.4999084,5.2946568,0,,,,,,,,,
15995,1020,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699366,5.4999084,5.2947855,0,,,,,,,,,
16150,1030,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699348,5.4999084,5.2949286,0,,,,,,,,,
16306,1040,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699384,5.4999084,5.294733,0,,,,,,,,,
16461,1050,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699348,5.4999084,5.2948284,0,,,,,,,,,
16619,1060,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699348,5.4999084,5.2948236,0,,,,,,,,,
16773,1070,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699384,5.4999084,5.2949142,0,,,,,,,,,
16932,1080,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699384,5.4999084,5.294819,0,,,,,,,,,
17089,1090,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699366,5.4999084,5.2946568,0,,,,,,,,,
17245,1100,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699402,5.4999084,5.2946997,0,,,,,,,,,
17400,1110,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699402,5.4999084,5.294876,0,,,,,,,,,
17558,1120,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699402,5.4999084,5.294895,0,,,,,,,,,
17714,1130,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699402,5.4999084,5.2948856,0,,,,,,,,,
17871,1140,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699384,5.4999084,5.2948713,0,,,,,,,,,
18025,1150,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699366,5.4999084,5.2949715,0,,,,,,,,,
18182,1160,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699366,5.4999084,5.2949286,0,,,,,,,,,
18336,1170,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699455,5.4999084,5.2949524,0,,,,,,,,,
18491,1180,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699366,5.4999084,5.294924,0,,,,,,,,,
18649,1190,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699348,5.4999084,5.2950287,0,,,,,,,,,
18806,1200,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699348,5.4999084,5.2949905,0,,,,,,,,,
18962,1210,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699366,5.4999084,5.2949095,0,,,,,,,,,
19118,1220,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.69933,5.4999084,5.294862,0,,,,,,,,,
19273,1230,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699366,5.4999084,5.2947903,0,,,,,,,,,
19429,1240,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699348,5.4999084,5.2947807,0,,,,,,,,,
19585,1250,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699294,5.4999084,5.294814,0,,,,,,,,,
19742,1260,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699402,5.4999084,5.295005,0,,,,,,,,,
19898,1270,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699384,5.4999084,5.2949667,0,,,,,,,,,
20056,1280,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699384,5.4999084,5.294938,0,,,,,,,,,
20210,1290,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699348,5.4999084,5.2949667,0,,,,,,,,,
20365,1300,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699366,5.4999084,5.295,0,,,,,,,,,
20520,1310,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.69933,5.4999084,5.294924,0,,,,,,,,,
20676,1320,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699294,5.4999084,5.294924,0,,,,,,,,,
20831,1330,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699348,5.4999084,5.2948046,0,,,,,,,,,
20984,1340,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699384,5.4999084,5.2950525,0,,,,,,,,,
21142,1350,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.69933,5.4999084,5.2950764,0,,,,,,,,,
21299,1360,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699366,5.4999084,5.2948904,0,,,,,,,,,
21456,1370,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.69933,5.4999084,5.294962,0,,,,,,,,,
21613,1380,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.69933,5.4999084,5.294986,0,,,,,,,,,
21769,1390,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699312,5.4999084,5.2949667,0,,,,,,,,,
21924,1400,0,0,0,0,0,0,0,9.7,5.5,5.3,0,0,0,9.699348,5.4999084,5.294919,0,,,,,,,,,
