timestamp_ms,execution_count,partConveyorForward,partConveyorBackward,boxConveyorForward,boxConveyorBackward,exitConveyor,grab,c,spX,spY,spZ,partAtPlace,boxAtPlace,detected,posX,posY,posZ,counter,box0_x,box0_y,box0_z,box1_x,box1_y,box1_z,box2_x,box2_y,box2_z
0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,
155,10,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,
310,20,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,
468,30,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,
626,40,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,
784,50,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,
941,60,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,
1099,70,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,
1256,80,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,
1413,90,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,
1568,100,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,
1723,110,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,
1896,120,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,
2055,130,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,
2211,140,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,
2367,150,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,
2523,160,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,
2681,170,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,
2836,180,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,
2991,190,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,
3148,200,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,
3304,210,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,
3459,220,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,
3616,230,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,
3775,240,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,
3932,250,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,
4091,260,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,
4249,270,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,
4407,280,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,
4566,290,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,
4725,300,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,
4881,310,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,
5039,320,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,
5199,330,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,
5357,340,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,
5514,350,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,
5672,360,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,
5831,370,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,
5988,380,0,0,0,0,0,0,0,8.3,5.5,0,0,0,0,0,0,0,0,,,,,,,,,
6147,390,0,0,0,0,0,0,0,8.3,5.5,0,0,0,0,0.42309928,0.7198944,0,0,,,,,,,,,
6305,400,0,0,0,0,0,0,0,8.3,5.5,0,0,0,0,1.3266171,2.2558289,0,0,,,,,,,,,
6462,410,0,0,0,0,0,0,0,8.3,5.5,0,0,0,0,2.46372,4.188904,0,0,,,,,,,,,
6618,420,0,0,0,0,0,0,0,8.3,5.5,0,0,0,0,3.5147812,5.18219,0,0,,,,,,,,,
6777,430,0,0,0,0,0,0,0,8.3,5.5,0,0,0,0,4.689277,5.434204,0,0,,,,,,,,,
6933,440,0,0,0,0,0,0,0,8.3,5.5,0,0,0,0,5.7477164,5.48407,0,0,,,,,,,,,
7089,450,0,0,0,0,0,0,0,8.3,5.5,0,0,0,0,6.865324,5.496414,0,0,,,,,,,,,
7247,460,0,0,0,0,0,0,0,8.3,5.5,0,0,0,0,7.8457284,5.4991302,0,0,,,,,,,,,
7403,470,0,0,0,0,0,0,0,8.3,5.5,0,0,0,0,8.206051,5.499817,0,0,,,,,,,,,
7559,480,0,0,0,0,0,0,0,8.3,5.5,0,0,0,0,8.277246,5.4999084,0,0,,,,,,,,,
7713,490,0,0,0,0,0,0,0,8.3,5.5,5.3,0,0,0,8.295288,5.4999084,0,0,,,,,,,,,
7869,500,0,0,0,0,0,0,0,8.3,5.5,5.3,0,0,0,8.298663,5.4999084,1.0343075,0,,,,,,,,,
8026,510,0,0,0,0,0,0,0,8.3,5.5,5.3,0,0,0,8.299722,5.4999084,3.4011745,0,,,,,,,,,
8183,520,0,0,0,0,0,0,0,8.3,5.5,5.3,0,0,0,8.299902,5.4999084,4.4193554,0,,,,,,,,,
8339,530,0,0,0,0,0,1,0,8.3,5.5,4.557643,0,0,1,8.299902,5.4999084,4.750552,0,8.299902,5.499908,4.750552,,,,,,
8496,540,0,0,0,0,0,1,0,8.3,5.5,4.557643,0,0,1,8.299919,5.4999084,4.6580935,0,8.299919,5.499908,4.658093,,,,,,
8654,550,0,0,0,0,0,1,0,8.3,5.5,4.557643,0,0,1,8.299919,5.4999084,4.6022367,0,8.299919,5.499908,4.602237,,,,,,
8810,560,0,0,0,0,0,1,0,8.3,5.5,4.557643,0,0,1,8.299919,5.4999084,4.584489,0,8.299919,5.499908,4.584489,,,,,,
8965,570,0,0,0,0,0,1,0,8.3,5.5,4.557643,0,0,1,8.299919,5.4999084,4.57407,0,8.299919,5.499908,4.57407,,,,,,
9123,580,0,0,0,0,0,1,0,8.3,5.5,4.557643,0,0,1,8.299919,5.4999084,4.5699263,0,8.299919,5.499908,4.569926,,,,,,
9278,590,0,0,0,0,0,1,0,8.3,5.5,0,0,0,1,8.299919,5.4999084,4.567871,0,8.299919,5.499908,4.567871,,,,,,
9433,600,1,0,0,0,0,1,0,8.3,5.5,0,1,0,1,8.299919,5.4999084,3.7647486,0,8.299919,5.499908,3.764749,,,,,,
9588,610,1,0,0,0,0,1,0,8.3,5.5,0,1,0,1,8.299919,5.4999084,1.5293312,0,8.299919,5.499908,1.529331,,,,,,
9744,620,1,0,0,0,0,1,0,8.3,5.5,0,1,0,1,8.299919,5.4999084,0.7770872,0,8.299919,5.499908,0.777087,,,,,,
9901,630,1,0,0,0,0,1,0,8.3,5.5,0,1,0,1,8.299919,5.4999084,0.3223896,0,8.299919,5.499908,0.32239,,,,,,
10057,640,1,0,0,0,0,1,0,2.44,3.8,0,1,0,1,8.299919,5.4999084,0,0,8.299919,5.499908,0,,,,,,
10213,650,1,0,0,0,0,1,0,2.44,3.8,0,1,0,1,8.071899,5.1118927,0,0,8.071899,5.111893,0,,,,,,
10369,660,1,0,0,0,0,1,0,2.44,3.8,0,1,0,1,7.348543,4.2124023,0,0,7.348543,4.212402,0,,,,,,
10526,670,1,0,0,0,0,1,0,2.44,3.8,0,1,0,1,6.240432,3.8853455,0,0,6.240432,3.885346,0,,,,,,
10684,680,1,0,0,0,0,1,0,2.44,3.8,0,1,0,1,5.078089,3.8176422,0,0,5.078089,3.817642,0,,,,,,
10841,690,1,0,0,0,0,1,0,2.44,3.8,0,1,0,1,4.022091,3.8042603,0,0,4.022091,3.80426,0,,,,,,
10999,700,1,0,0,0,0,1,0,2.44,3.8,0,1,0,1,2.9522526,3.800949,0,0,2.952253,3.800949,0,,,,,,
11153,710,1,0,0,0,0,1,0,2.44,3.8,0,1,0,1,2.545992,3.8002014,0,0,2.545992,3.800201,0,,,,,,
11309,720,1,0,0,0,0,1,0,2.44,3.8,0,1,0,1,2.470075,3.8000793,0,0,2.470075,3.800079,0,,,,,,
11467,730,1,0,0,0,0,1,0,2.44,3.8,10,1,0,1,2.4462352,3.8000793,0,0,2.446235,3.800079,0,,,,,,
11624,740,1,0,0,0,0,1,0,2.44,3.8,10,1,0,1,2.441514,3.8000793,0.808239,0,2.441514,3.800079,0.808239,,,,,,
11779,750,1,0,0,0,0,1,0,2.44,3.8,10,1,0,1,2.4403112,3.8000793,3.9129686,0,2.440311,3.800079,3.912969,,,,,,
11935,760,0,0,0,0,0,1,0,2.44,3.8,10,0,0,1,2.4401138,3.8000793,7.0620346,0,2.440114,3.800079,7.062035,,,,,,
12092,770,0,0,0,0,0,1,0,2.44,3.8,10,0,0,1,2.4401138,3.8000793,8.751364,0,2.440114,3.800079,8.751364,,,,,,
12250,780,0,0,0,0,0,1,0,2.44,3.8,10,0,0,1,2.4401138,3.8000793,9.398265,0,2.440114,3.800079,9.398265,,,,,,
12405,790,0,0,0,0,0,1,0,2.44,3.8,10,0,0,1,2.4401138,3.8000793,9.746866,0,2.440114,3.800079,9.746866,,,,,,
12560,800,0,0,0,0,0,1,0,2.44,3.8,10,0,0,1,2.4401138,3.8000793,9.885583,0,2.440114,3.800079,9.885583,,,,,,
12717,810,0,0,0,0,0,1,0,2.44,3.8,10,0,0,1,2.4401138,3.8000793,9.9545145,0,2.440114,3.800079,9.954515,,,,,,
12872,820,0,0,0,0,0,1,0,2.44,3.8,10,0,0,1,2.4401138,3.8000793,9.981933,0,2.440114,3.800079,9.981933,,,,,,
13028,830,0,0,0,0,0,0,0,2.44,3.8,0,0,0,1,2.4401138,3.8000793,9.994674,1,2.440114,3.800079,9.981933,,,,,,
13185,840,0,0,0,0,0,0,0,2.44,3.8,0,0,0,0,2.4401138,3.8000793,8.841763,1,2.440114,3.800079,9.981933,,,,,,
13341,850,0,0,0,0,0,0,0,2.44,3.8,0,0,0,0,2.4401138,3.8000793,5.5108976,1,2.440114,3.800079,9.981933,,,,,,
13497,860,0,0,0,0,0,0,0,2.44,3.8,0,0,0,0,2.4401138,3.8000793,2.5905323,1,2.440114,3.800079,9.981933,,,,,,
13652,870,0,0,0,0,0,0,0,2.44,3.8,0,0,0,0,2.4401138,3.8000793,1.104579,1,2.440114,3.800079,9.981933,,,,,,
13809,880,0,0,0,0,0,0,0,2.44,3.8,0,0,0,0,2.4401138,3.8000793,0.55871487,1,2.440114,3.800079,9.981933,,,,,,
13965,890,0,0,0,0,0,0,0,2.44,3.8,0,0,0,0,2.4401138,3.8000793,0.23859024,1,2.440114,3.800079,9.981933,,,,,,
14122,900,0,0,0,0,0,0,0,8.3,5.5,0,0,0,0,2.4401138,3.8000793,0,1,2.440114,3.800079,9.981933,,,,,,
14277,910,0,0,0,0,0,0,0,8.3,5.5,0,0,0,0,2.996467,4.7255707,0,1,2.440114,3.800079,9.981933,,,,,,
14433,920,0,0,0,0,0,0,0,8.3,5.5,0,0,0,0,3.988504,5.326584,0,1,2.440114,3.800079,9.981933,,,,,,
14587,930,0,0,0,0,0,0,0,8.3,5.5,0,0,0,0,5.0198903,5.458008,0,1,2.440114,3.800079,9.981933,,,,,,
14743,940,0,0,0,0,0,0,0,8.3,5.5,0,0,0,0,6.0720644,5.489853,0,1,2.440114,3.800079,9.981933,,,,,,
14898,950,0,0,0,0,0,0,0,8.3,5.5,0,0,0,0,7.2468657,5.4978943,0,1,2.440114,3.800079,9.981933,,,,,,
15053,960,0,0,0,0,0,0,0,8.3,5.5,0,0,0,0,8.027326,5.4994965,0,1,2.440114,3.800079,9.981933,,,,,,
15210,970,0,0,0,0,0,0,0,8.3,5.5,0,0,0,0,8.243624,5.4999084,0,1,2.440114,3.800079,9.981933,,,,,,
15365,980,0,0,0,0,0,0,0,8.3,5.5,0,0,0,0,8.284015,5.4999084,0,1,2.440114,3.800079,9.981933,,,,,,
15524,990,0,0,0,0,0,0,0,8.3,5.5,5.3,0,0,0,8.296688,5.4999084,0,1,2.440114,3.800079,9.981933,,,,,,
15681,1000,0,0,0,0,0,0,0,8.3,5.5,5.3,0,0,0,8.299202,5.4999084,2.1317148,1,2.440114,3.800079,9.981933,,,,,,
15837,1010,0,0,0,0,0,0,0,8.3,5.5,5.3,0,0,0,8.299866,5.4999084,4.006796,1,2.440114,3.800079,9.981933,,,,,,
15991,1020,0,0,0,0,0,1,0,8.3,5.5,4.456191,0,0,1,8.299902,5.4999084,4.7004414,1,2.440114,3.800079,9.981933,8.299902,5.499908,4.700441,,,
16147,1030,0,0,0,0,0,1,0,8.3,5.5,4.456191,0,0,1,8.299902,5.4999084,4.612179,1,2.440114,3.800079,9.981933,8.299902,5.499908,4.612179,,,
16301,1040,0,0,0,0,0,1,0,8.3,5.5,4.456191,0,0,1,8.299937,5.4999084,4.5322514,1,2.440114,3.800079,9.981933,8.299937,5.499908,4.532251,,,
16457,1050,0,0,0,0,0,1,0,8.3,5.5,4.456191,0,0,1,8.299937,5.4999084,4.49358,1,2.440114,3.800079,9.981933,8.299937,5.499908,4.49358,,,
16614,1060,0,0,0,0,0,1,0,8.3,5.5,4.456191,0,0,1,8.299937,5.4999084,4.4782066,1,2.440114,3.800079,9.981933,8.299937,5.499908,4.478207,,,
16772,1070,0,0,0,0,0,1,0,8.3,5.5,4.456191,0,0,1,8.299937,5.4999084,4.470563,1,2.440114,3.800079,9.981933,8.299937,5.499908,4.470563,,,
16927,1080,0,0,0,0,0,1,0,8.3,5.5,4.456191,0,0,1,8.299937,5.4999084,4.4677544,1,2.440114,3.800079,9.981933,8.299937,5.499908,4.467754,,,
17083,1090,0,0,0,0,0,1,0,8.3,5.5,0,0,0,1,8.299937,5.4999084,4.3680334,1,2.440114,3.800079,9.981933,8.299937,5.499908,4.368033,,,
17241,1100,1,0,0,0,0,1,0,8.3,5.5,0,1,0,1,8.299937,5.4999084,2.5722694,1,2.440114,3.800079,9.981933,8.299937,5.499908,2.572269,,,
17396,1110,1,0,0,0,0,1,0,8.3,5.5,0,1,0,1,8.299937,5.4999084,1.1008883,1,2.440114,3.800079,9.981933,8.299937,5.499908,1.100888,,,
17554,1120,1,0,0,0,0,1,0,8.3,5.5,0,1,0,1,8.299937,5.4999084,0.51546574,1,2.440114,3.800079,9.981933,8.299937,5.499908,0.515466,,,
17711,1130,1,0,0,0,0,1,0,8.3,5.5,0,1,0,1,8.299937,5.4999084,0.23398876,1,2.440114,3.800079,9.981933,8.299937,5.499908,0.233989,,,
17864,1140,1,0,0,0,0,1,0,3.1,6.7,0,1,0,1,8.299937,5.4999084,0,1,2.440114,3.800079,9.981933,8.299937,5.499908,0,,,
18020,1150,1,0,0,0,0,1,0,3.1,6.7,0,1,0,1,7.7434406,6.2671967,0,1,2.440114,3.800079,9.981933,7.743441,6.267197,0,,,
18175,1160,1,0,0,0,0,1,0,3.1,6.7,0,1,0,1,6.807323,6.595108,0,1,2.440114,3.800079,9.981933,6.807323,6.595108,0,,,
18331,1170,1,0,0,0,0,1,0,3.1,6.7,0,1,0,1,5.894219,6.6702576,0,1,2.440114,3.800079,9.981933,5.894219,6.670258,0,,,
18489,1180,1,0,0,0,0,1,0,3.1,6.7,0,1,0,1,4.609267,6.694748,0,1,2.440114,3.800079,9.981933,4.609267,6.694748,0,,,
18644,1190,1,0,0,0,0,1,0,3.1,6.7,0,1,0,1,3.6890187,6.698517,0,1,2.440114,3.800079,9.981933,3.689019,6.698517,0,,,
18801,1200,1,0,0,0,0,1,0,3.1,6.7,0,1,0,1,3.2126572,6.6997223,0,1,2.440114,3.800079,9.981933,3.212657,6.699722,0,,,
18957,1210,1,0,0,0,0,1,0,3.1,6.7,0,1,0,1,3.1233125,6.6999207,0,1,2.440114,3.800079,9.981933,3.123312,6.699921,0,,,
19115,1220,1,0,0,0,0,1,0,3.1,6.7,10,1,0,1,3.1056662,6.6999207,0,1,2.440114,3.800079,9.981933,3.105666,6.699921,0,,,
19270,1230,1,0,0,0,0,1,0,3.1,6.7,10,1,0,1,3.1016092,6.6999207,0.60073376,1,2.440114,3.800079,9.981933,3.101609,6.699921,0.600734,,,
19425,1240,1,0,0,0,0,1,0,3.1,6.7,10,1,0,1,3.1003346,6.6999207,3.5366392,1,2.440114,3.800079,9.981933,3.100335,6.699921,3.536639,,,
19581,1250,1,0,0,0,0,1,0,3.1,6.7,10,1,0,1,3.1001012,6.6999207,6.7979956,1,2.440114,3.800079,9.981933,3.100101,6.699921,6.797996,,,
19739,1260,0,0,0,0,0,1,0,3.1,6.7,10,0,0,1,3.1001012,6.6999207,8.637648,1,2.440114,3.800079,9.981933,3.100101,6.699921,8.637648,,,
19896,1270,0,0,0,0,0,1,0,3.1,6.7,10,0,0,1,3.1001012,6.6999207,9.342136,1,2.440114,3.800079,9.981933,3.100101,6.699921,9.342136,,,
20051,1280,0,0,0,0,0,1,0,3.1,6.7,10,0,0,1,3.1001012,6.6999207,9.744873,1,2.440114,3.800079,9.981933,3.100101,6.699921,9.744873,,,
20209,1290,0,0,0,0,0,1,0,3.1,6.7,10,0,0,1,3.1001012,6.6999207,9.872923,1,2.440114,3.800079,9.981933,3.100101,6.699921,9.872923,,,
20365,1300,0,0,0,0,0,1,0,3.1,6.7,10,0,0,1,3.1001012,6.6999207,9.94801,1,2.440114,3.800079,9.981933,3.100101,6.699921,9.94801,,,
20523,1310,0,0,0,0,0,1,0,3.1,6.7,10,0,0,1,3.1001012,6.6999207,9.977889,1,2.440114,3.800079,9.981933,3.100101,6.699921,9.977889,,,
20680,1320,0,0,0,0,0,0,0,3.1,6.7,0,0,0,1,3.1001012,6.6999207,9.992728,2,2.440114,3.800079,9.981933,3.100101,6.699921,9.977889,,,
20839,1330,0,0,0,0,0,0,0,3.1,6.7,0,0,0,0,3.1001012,6.6999207,9.493518,2,2.440114,3.800079,9.981933,3.100101,6.699921,9.977889,,,
20993,1340,0,0,0,0,0,0,0,3.1,6.7,0,0,0,0,3.1001012,6.6999207,6.649189,2,2.440114,3.800079,9.981933,3.100101,6.699921,9.977889,,,
21149,1350,0,0,0,0,0,0,0,3.1,6.7,0,0,0,0,3.1001012,6.6999207,3.3453226,2,2.440114,3.800079,9.981933,3.100101,6.699921,9.977889,,,
21306,1360,0,0,0,0,0,0,0,3.1,6.7,0,0,0,0,3.1001012,6.6999207,1.5530157,2,2.440114,3.800079,9.981933,3.100101,6.699921,9.977889,,,
21464,1370,0,0,0,0,0,0,0,3.1,6.7,0,0,0,0,3.1001012,6.6999207,0.7211065,2,2.440114,3.800079,9.981933,3.100101,6.699921,9.977889,,,
